name,src_file,src_line,total_ns,total_perc,counts,mean_ns,min_ns,max_ns,std_ns
/obj/structure/machinery/power/monitor/Initialize,code/modules/power/power_monitor.dm,18,277647,0.000466,9,30849,28323,32691,1598.603766
/obj/item/clothing/under/marine/officer/formal/proc/(init),<?.dm>,4294967295,12383,0.000021,3,4127,3837,4458,312.395583
/obj/structure/machinery/vending/snack/Initialize,code/game/machinery/vending/vending_types.dm,81,2903952,0.004876,25,116158,71664,170739,17320.138652
/datum/reagent/toxin/iron_sulfate/proc/(init),<?.dm>,4294967295,1964,0.000003,1,1964,1964,1964,0.000000
/obj/structure/machinery/hunt_ground_spawner/Initialize,code/modules/cm_preds/yaut_items.dm,651,51817,0.000087,1,51817,51817,51817,0.000000
/obj/item/device/motiondetector/intel/update_icon,code/game/objects/items/devices/data_detector.dm,12,18774,0.000032,2,9387,7554,11220,2592.253460
/obj/item/trash/burger/Initialize,code/game/objects/items/trash.dm,30,125775,0.000211,1,125775,125775,125775,0.000000
/mob/living/simple_animal/big/corgi/proc/(init),<?.dm>,4294967295,19546,0.000033,1,19546,19546,19546,0.000000
/obj/item/storage/box/flashbangs/fill_preset_inventory,code/game/objects/items/storage/boxes.dm,194,5117688,0.008593,7,731098,710025,758756,16683.878006
/datum/equipment_preset/survivor/hybrisa/doctor/proc/(init),<?.dm>,4294967295,16861,0.000028,8,2107,1753,2374,212.240093
/datum/action/item_action/toggle/adjust_mask/update_button_icon,code/datums/action.dm,579,25025,0.000042,4,6256,4758,7844,1692.367277
/obj/item/weapon/gun/energy/rxfm5_eva/proc/(init),<?.dm>,4294967295,8256,0.000014,1,8256,8256,8256,0.000000
/datum/recipe/tomatosoup/proc/(init),<?.dm>,4294967295,982,0.000002,1,982,982,982,0.000000
/obj/structure/pipes/proc/update_underlays,code/game/objects/structures/pipes/pipes.dm,175,11843,0.000020,5,2368,1333,3566,949.417321
/datum/reagent/medical/ethylredoxrazine/proc/(init),<?.dm>,4294967295,1984,0.000003,1,1984,1984,1984,0.000000
/obj/item/clothing/mask/snorkel/proc/(init),<?.dm>,4294967295,6522,0.000011,4,1630,1152,2094,445.817601
/obj/item/weapon/gun/smartgun/replace_ammo,code/modules/projectiles/guns/smartgun.dm,491,70722,0.000119,18,3929,3447,4949,474.561593
/obj/effect/landmark/objective_landmark/LateInitialize,code/modules/objectives/objective_landmarks.dm,13,334528,0.000562,148,2260,982,4498,824.491532
/obj/structure/transmitter/internal/Destroy,code/modules/cm_phone/internal_phone.dm,14,580173,0.000974,3,193391,183141,198982,8888.983688
/obj/structure/machinery/cm_vending/clothing/dress/proc/get_listed_products_for_role,code/game/machinery/vending/vendor_types/dress.dm,8,232940369,0.391115,5196,44830,14167,363088,61784.653058
/obj/structure/airlock_assembly/Initialize,code/game/objects/structures/airlock_assembly.dm,36,89276,0.000150,4,22319,19547,25046,2266.501416
/datum/controller/subsystem/nightmare/proc/load_file,code/controllers/subsystem/nightmare.dm,100,1003542,0.001685,6,167257,28974,596583,217865.934996
/obj/item/reagent_container/glass/beaker/vial/tricordrazine/Initialize,code/game/objects/items/reagent_containers/glass.dm,507,624285,0.001048,2,312142,306512,317773,7962.729494
/datum/equipment_preset/fun/santa/New,code/modules/gear_presets/fun.dm,256,310691,0.000522,8,38836,36208,44063,2391.960374
/datum/equipment_preset/pmc/pmc_med_investigator/get_antag_clothing_equipment,code/modules/gear_presets/pmc.dm,675,17232,0.000029,1,17232,17232,17232,0.000000
/obj/structure/machinery/door/airlock/almayer/marine/bravo/proc/(init),<?.dm>,4294967295,4118,0.000007,1,4118,4118,4118,0.000000
/obj/item/weapon/gun/pistol/heavy/co/set_gun_config_values,code/modules/projectiles/guns/pistols.dm,296,46487,0.000078,3,15495,13445,19056,3095.181901
/obj/item/storage/box/m56d_hmg/proc/(init),<?.dm>,4294967295,30357,0.000051,6,5059,3396,7463,1782.380824
/obj/item/clothing/under/marine/officer/pilot/dcc/proc/(init),<?.dm>,4294967295,4648,0.000008,1,4648,4648,4648,0.000000
/obj/item/device/radio/headset/almayer/mt/proc/(init),<?.dm>,4294967295,33022,0.000055,5,6604,5720,7725,772.367464
/obj/item/weapon/gun/revolver/m44/set_gun_config_values,code/modules/projectiles/guns/revolvers.dm,386,732588,0.001230,62,11815,9969,15179,1464.515261
/datum/equipment_preset/proc/load_status,code/modules/gear_presets/_select_equipment.dm,137,491,0.000001,1,491,491,491,0.000000
/datum/controller/master/proc/Loop,code/controllers/mc/master.dm,396,141152057,0.236999,582,242529,31769,33600802,1753040.798917
/obj/item/weapon/gun/rifle/m46c/handle_starting_attachment,code/modules/projectiles/guns/rifles.dm,596,983104,0.001651,4,245776,228386,269573,17849.663620
/atom/proc/set_light_on,code/modules/lighting/lighting_atom.dm,165,3472589,0.005831,1795,1934,471,194543,13743.440286
/obj/item/clothing/suit/storage/marine/veteran/pmc/light/bulletproof/proc/(init),<?.dm>,4294967295,6332,0.000011,1,6332,6332,6332,0.000000
/obj/item/weapon/gun/pistol/vp78/Initialize,code/modules/projectiles/guns/pistols.dm,862,15067298,0.025298,21,717490,590011,1107697,153465.339543
/datum/chemical_reaction/b52/proc/(init),<?.dm>,4294967295,1463,0.000002,1,1463,1463,1463,0.000000
/mob/living/proc/on_immobilized_trait_gain,code/modules/mob/living/init_signals.dm,41,1944,0.000003,1,1944,1944,1944,0.000000
/datum/db/adapter/native_adapter/proc/getquery_allocate_insert,code/datums/_ndatabase/code/native_adapter.dm,397,3367,0.000006,1,3367,3367,3367,0.000000
/obj/item/attachable/stock/double/New,code/modules/projectiles/gun_attachables.dm,2150,116127,0.000195,1,116127,116127,116127,0.000000
/obj/docking_port/mobile/marine_dropship/Initialize,code/modules/shuttle/shuttles/dropship.dm,36,1425641,0.002394,2,712820,711067,714574,2479.823582
/datum/shape/rectangle/New,code/datums/quadtree.dm,101,39983,0.000067,11,3634,2605,10689,2371.640635
/datum/reagent/ethanol/moonshine/proc/(init),<?.dm>,4294967295,2555,0.000004,1,2555,2555,2555,0.000000
/datum/equipment_preset/contractor/covert/heavy/proc/(init),<?.dm>,4294967295,16582,0.000028,8,2072,1914,2214,107.896776
/obj/structure/machinery/computer/overwatch/Initialize,code/modules/cm_marines/overwatch.dm,77,407172,0.000684,6,67862,61926,76022,5672.437183
/obj/structure/sign/poster/safety/Initialize,code/game/objects/effects/decals/posters.dm,184,66534,0.000112,2,33267,29104,37430,5887.371060
/datum/equipment_preset/other/hunted/proc/(init),<?.dm>,4294967295,23314,0.000039,8,2914,2334,4799,803.299980
/datum/equipment_preset/corpse/hybrisa/scientist_xenobiologist/proc/(init),<?.dm>,4294967295,26257,0.000044,16,1641,1392,2073,173.459505
/obj/item/reagent_container/food/snacks/pastatomato/Initialize,code/game/objects/items/reagent_containers/food/snacks.dm,1943,189313,0.000318,1,189313,189313,189313,0.000000
/obj/item/clipboard/Initialize,code/modules/paperwork/clipboard.dm,19,3888701,0.006529,40,97217,84928,128339,8338.412108
/datum/equipment_preset/pmc/pmc_crewman/proc/(init),<?.dm>,4294967295,17993,0.000030,8,2249,1963,2395,133.434307
/datum/controller/subsystem/input/fire,code/controllers/subsystem/input.dm,40,981797,0.001648,574,1710,951,3166,270.332537
/obj/structure/closet/secure_closet/staff_officer/proc/(init),<?.dm>,4294967295,5361,0.000009,8,670,601,792,63.038537
/obj/item/tool/weldpack/Initialize,code/game/objects/items/tools/maintenance_tools.dm,722,7908907,0.013279,42,188307,169026,284220,22897.066592
/obj/item/storage/box/guncase/vp78/proc/(init),<?.dm>,4294967295,15178,0.000025,4,3794,2635,4448,812.387838
/obj/item/clothing/head/helmet/marine/veteran/pmc/Initialize,code/modules/clothing/head/WY/pmc.dm,32,5320086,0.008933,10,532008,491617,567970,23576.921098
/obj/item/bracer_attachments/Initialize,code/modules/cm_preds/yaut_bracers.dm,447,1678862,0.002819,8,209857,192520,225110,12826.833447
/datum/equipment_preset/twe/royal_marine/standard/hunted/proc/(init),<?.dm>,4294967295,21780,0.000037,8,2722,2525,2835,107.405773
/obj/structure/machinery/computer/shuttle/lifeboat/proc/(init),<?.dm>,4294967295,4008,0.000007,2,2004,2004,2004,0.000000
/obj/docking_port/mobile/emergency_response/proc/on_dir_change,code/modules/shuttle/shuttles/ert.dm,98,146223,0.000246,6,24370,7194,81442,30192.355665
/datum/reagent/blood/proc/(init),<?.dm>,4294967295,102656,0.000172,26,3948,1864,24436,4253.159315
/obj/effect/landmark/interior/spawn/entrance/on_load,code/modules/vehicles/interior/interior_landmarks.dm,27,153567,0.000258,4,38391,28343,52498,10922.085164
/obj/structure/largecrate/supply/weapons/m41a/proc/(init),<?.dm>,4294967295,8675,0.000015,8,1084,591,2945,789.382127
/obj/structure/machinery/autodoc_console/Initialize,code/game/machinery/medical_pod/autodoc.dm,655,135543,0.000228,4,33885,25918,45315,8265.561425
/obj/structure/surface/table/proc/(init),<?.dm>,4294967295,1041092,0.001748,1421,732,411,14647,517.178370
/obj/structure/closet/secure_closet/fridge/organic/stock/Initialize,code/game/objects/structures/crates_lockers/closets/secure/kitchen.dm,129,21362385,0.035868,1,21362385,21362385,21362385,0.000000
/obj/structure/closet/secure_closet/emergency/surgery/proc/(init),<?.dm>,4294967295,1212,0.000002,1,1212,1212,1212,0.000000
/obj/item/prop/helmetgarb/prescription_bottle/proc/(init),<?.dm>,4294967295,5590,0.000009,6,931,581,1603,420.562956
/datum/recipe/monkeysdelight/proc/(init),<?.dm>,4294967295,1492,0.000003,1,1492,1492,1492,0.000000
/obj/item/tool/mop/Initialize,code/game/objects/items/tools/cleaning_tools.dm,24,2660043,0.004466,29,91725,79839,115015,7170.123714
/datum/equipment_preset/pmc/w_y_whiteout/proc/(init),<?.dm>,4294967295,175793,0.000295,64,2746,2304,4629,568.508003
/obj/item/circuitboard/proc/(init),<?.dm>,4294967295,239972,0.000403,88,2726,1372,17553,1910.539889
/obj/item/reagent_container/pill/happy/proc/(init),<?.dm>,4294967295,25138,0.000042,12,2094,1553,3156,599.890596
/datum/equipment_preset/contractor/proc/(init),<?.dm>,4294967295,51487,0.000086,24,2145,1864,2605,211.344660
/datum/reagent/napalm/sticky/proc/(init),<?.dm>,4294967295,2795,0.000005,1,2795,2795,2795,0.000000
/obj/item/reagent_container/food/snacks/carpmeat/Initialize,code/game/objects/items/reagent_containers/food/snacks.dm,656,3084105,0.005178,16,192756,180807,226383,14238.327657
/icon/proc/RscFile,<?.dm>,4294967295,267606154,0.449320,114,2347422,681,112882271,13859541.944604
/datum/action/item_action/toggle/stock/New,code/datums/action.dm,250,9269393,0.015564,192,48278,39293,90008,7741.987308
/obj/item/weapon/gun/rifle/m46c/proc/(init),<?.dm>,4294967295,34404,0.000058,4,8601,7674,10540,1348.174568
/area/ship/almayer/medical/operating_room_two/proc/(init),<?.dm>,4294967295,3015,0.000005,1,3015,3015,3015,0.000000
/atom/proc/setDir,code/game/atoms.dm,537,8504553,0.014279,5161,1647,541,428359,8513.284193
/obj/structure/machinery/computer/overwatch/proc/(init),<?.dm>,4294967295,23614,0.000040,5,4722,3437,6211,1288.433933
/datum/recipe/cake/carrotcake/proc/(init),<?.dm>,4294967295,1192,0.000002,1,1192,1192,1192,0.000000
/obj/structure/ladder/LateInitialize,code/game/objects/structures/ladders.dm,43,8969448,0.015060,81,110733,49633,152083,22548.570018
/datum/asset/simple/nanoui_images/proc/(init),<?.dm>,4294967295,1743,0.000003,1,1743,1743,1743,0.000000
/area/Exited,code/game/area/areas.dm,428,8626688,0.014484,14227,606,390,20288,392.199381
/datum/action/item_action/m46c/update_button_icon,code/modules/projectiles/guns/rifles.dm,650,1504,0.000003,4,376,321,461,68.068593
/datum/pipe_icon_manager/New,code/datums/_atmos_setup.dm,45,12627474,0.021202,1,12627474,12627474,12627474,0.000000
/datum/reagent/fluorine/proc/(init),<?.dm>,4294967295,2023,0.000003,1,2023,2023,2023,0.000000
/datum/reagent/medical/host_stabilizer/proc/(init),<?.dm>,4294967295,1914,0.000003,1,1914,1914,1914,0.000000
/datum/equipment_preset/cia/proc/(init),<?.dm>,4294967295,29496,0.000050,8,3687,2976,4308,497.276296
/datum/space_level/New,code/modules/mapping/space_management/space_level.dm,11,108621,0.000182,11,9874,5520,15429,3085.919004
/datum/equipment_preset/corpse/gladiator/proc/(init),<?.dm>,4294967295,30496,0.000051,16,1906,1623,2224,211.408609
/datum/recipe/xemeatpie/proc/(init),<?.dm>,4294967295,641,0.000001,1,641,641,641,0.000000
/datum/equipment_preset/uscm_co/visitor/ltcol/proc/(init),<?.dm>,4294967295,75429,0.000127,8,9428,8646,12122,1242.497197
/obj/structure/machinery/autodispenser/Initialize,code/modules/reagents/chemistry_machinery/autodispenser.dm,59,119233,0.000200,1,119233,119233,119233,0.000000
/obj/item/clothing/suit/storage/jacket/marine/proc/(init),<?.dm>,4294967295,30907,0.000052,3,10302,5249,19837,8262.215048
/obj/item/weapon/gun/lever_action/set_gun_config_values,code/modules/projectiles/guns/lever_action.dm,53,108515,0.000182,9,12057,10420,15750,1636.086718
/obj/effect/landmark/item_pool_spawner/Initialize,code/game/objects/effects/landmarks/item_pool.dm,15,1106571,0.001858,88,12574,8386,22943,1973.985871
/obj/structure/largecrate/supply/ammo/m41a/half/proc/(init),<?.dm>,4294967295,1603,0.000003,1,1603,1603,1603,0.000000
/obj/item/weapon/gun/rifle/sniper/Initialize,code/modules/projectiles/guns/specialist/sniper.dm,42,6320255,0.010612,8,790031,648030,976342,119308.640934
/obj/item/clothing/head/beret/cm/proc/(init),<?.dm>,4294967295,12342,0.000021,8,1542,881,2846,651.109164
/obj/structure/machinery/door/airlock/almayer/marine/alpha/tl/proc/(init),<?.dm>,4294967295,3076,0.000005,1,3076,3076,3076,0.000000
/obj/item/weapon/gun/rifle/lmg/set_gun_attachment_offsets,code/modules/projectiles/guns/rifles.dm,1476,28612,0.000048,11,2601,2275,2845,199.056525
/datum/equipment_preset/uscm_event/dress/lcpl/proc/(init),<?.dm>,4294967295,39934,0.000067,8,4991,4328,6533,948.916224
/obj/structure/stairs/multiz/proc/(init),<?.dm>,4294967295,49547,0.000083,62,799,441,2605,332.166041
/obj/structure/machinery/computer/shuttle/ert/Initialize,code/modules/shuttle/computer.dm,114,708974,0.001190,6,118162,109765,125054,5315.528948
/obj/item/attachable/suppressor/sleek/New,code/modules/projectiles/gun_attachables.dm,299,94076,0.000158,1,94076,94076,94076,0.000000
/obj/structure/reagent_dispensers/Initialize,code/game/objects/structures/reagent_dispensers.dm,19,21236635,0.035657,142,149553,19226,248864,57211.730322
/obj/item/explosive/grenade/custom/large/proc/(init),<?.dm>,4294967295,6552,0.000011,1,6552,6552,6552,0.000000
/obj/item/weapon/gun/pistol/np92/set_gun_config_values,code/modules/projectiles/guns/pistols.dm,347,58009,0.000097,5,11601,9438,14387,2023.810638
/datum/reagent/ethanol/red_mead/proc/(init),<?.dm>,4294967295,2385,0.000004,1,2385,2385,2385,0.000000
/obj/item/device/flashlight/update_icon,code/game/objects/items/devices/flashlight.dm,38,3293748,0.005530,1741,1891,1503,16751,651.096048
/obj/item/weapon/gun/pkp/handle_starting_attachment,code/modules/projectiles/guns/misc.dm,208,1529264,0.002568,3,509754,477741,529959,28040.598193
/obj/item/attachable/attached_gun/extinguisher/New,code/modules/projectiles/gun_attachables.dm,3684,2804774,0.004709,5,560954,547782,571066,8502.845524
/obj/structure/bed/chair/wood/proc/(init),<?.dm>,4294967295,26309,0.000044,41,641,431,1303,173.993822
/obj/structure/machinery/telecomms/server/presets/medical/proc/(init),<?.dm>,4294967295,2855,0.000005,1,2855,2855,2855,0.000000
/proc/gameTimestamp,code/__HELPERS/_time.dm,39,915202,0.001537,148,6183,4198,10820,987.605818
/datum/chemical_reaction/thermite/proc/(init),<?.dm>,4294967295,1373,0.000002,1,1373,1373,1373,0.000000
/datum/recipe/jellydonut/proc/(init),<?.dm>,4294967295,1122,0.000002,1,1122,1122,1122,0.000000
/datum/chemical_reaction/clonexadone/proc/(init),<?.dm>,4294967295,1713,0.000003,1,1713,1713,1713,0.000000
/datum/equipment_preset/uscm_ship/gp/proc/(init),<?.dm>,4294967295,58308,0.000098,8,7288,6833,7594,294.211780
/obj/item/weapon/gun/lever_action/r4t/Initialize,code/modules/projectiles/guns/lever_action.dm,351,356435,0.000598,1,356435,356435,356435,0.000000
/obj/structure/closet/crate/proc/(init),<?.dm>,4294967295,288368,0.000484,37,7793,4699,18785,2484.250239
/obj/item/storage/pouch/tools/full/fill_preset_inventory,code/game/objects/items/storage/pouch.dm,1529,805444,0.001352,2,402722,380701,424743,31142.396857
/obj/item/storage/box/nade_box/update_icon,code/game/objects/items/storage/boxes.dm,810,120005,0.000201,9,13333,11391,15960,1617.261574
/datum/equipment_preset/upp/supply/get_antag_clothing_equipment,code/modules/gear_presets/upp.dm,1629,23504,0.000039,2,11752,10941,12563,1146.927199
/obj/item/toy/proc/(init),<?.dm>,4294967295,33700,0.000057,26,1296,1002,1934,300.230978
/datum/reagent/uranium/proc/(init),<?.dm>,4294967295,2164,0.000004,1,2164,2164,2164,0.000000
/obj/item/weapon/gun/launcher/rocket/m57a4/set_gun_config_values,code/modules/projectiles/guns/specialist/launcher/rocket_launcher.dm,251,13636,0.000023,1,13636,13636,13636,0.000000
/obj/item/tool/screwdriver/yautja/proc/(init),<?.dm>,4294967295,56738,0.000095,13,4364,3336,5441,705.188273
/proc/is_honorable_carrier,code/datums/elements/yautja_tracked_item.dm,38,341071,0.000573,332,1027,851,1763,145.163571
/datum/chemical_reaction/emp_pulse/proc/(init),<?.dm>,4294967295,1233,0.000002,1,1233,1233,1233,0.000000
/obj/item/clothing/under/proc/(init),<?.dm>,4294967295,7003,0.000012,1,7003,7003,7003,0.000000
/obj/item/tape/proc/(init),<?.dm>,4294967295,605408,0.001017,104,5821,4177,12152,1734.811419
/datum/recipe/sandwich/proc/(init),<?.dm>,4294967295,642,0.000001,1,642,642,642,0.000000
/obj/item/hardpoint/proc/on_destroy,code/modules/vehicles/hardpoints/hardpoint.dm,198,350,0.000001,1,350,350,350,0.000000
/datum/cas_fire_envelope/New,code/game/cas_manager/datums/cas_fire_envelope.dm,28,4768,0.000008,2,2384,2224,2544,226.274170
/obj/structure/pipes/standard/manifold/fourway/proc/(init),<?.dm>,4294967295,5360,0.000009,6,893,791,972,84.819809
/obj/item/clothing/head/beret/proc/(init),<?.dm>,4294967295,3657,0.000006,1,3657,3657,3657,0.000000
/obj/item/clothing/head/headband/Initialize,code/modules/clothing/head/head.dm,252,193451,0.000325,2,96725,90509,102942,8791.458639
/obj/item/clothing/under/marine/officer/command/proc/(init),<?.dm>,4294967295,5621,0.000009,1,5621,5621,5621,0.000000
/obj/item/stock_parts/micro_laser/proc/(init),<?.dm>,4294967295,13637,0.000023,10,1363,1012,1703,211.251036
/obj/item/explosive/grenade/custom/cleaner/Initialize,code/game/objects/items/explosives/grenades/chem_grenade.dm,139,1356411,0.002277,1,1356411,1356411,1356411,0.000000
/obj/item/reagent_container/pill/dexalin/proc/(init),<?.dm>,4294967295,851976,0.001430,533,1598,1282,15359,675.921626
/datum/equipment_preset/uscm/leader_equipped/proc/(init),<?.dm>,4294967295,127127,0.000213,16,7945,6652,11462,1549.217071
/datum/equipment_preset/goon/New,code/modules/gear_presets/wy_goons.dm,14,1931673,0.003243,152,12708,10510,26329,2465.816296
/datum/chemical_reaction/sbiten/proc/(init),<?.dm>,4294967295,1232,0.000002,1,1232,1232,1232,0.000000
/datum/recipe/pie/proc/(init),<?.dm>,4294967295,1192,0.000002,1,1192,1192,1192,0.000000
/datum/nmnode/branch/New,code/modules/nightmare/nmnodes/flow.dm,8,34275,0.000058,7,4896,3486,7464,1426.181557
/datum/reagent/condensedcapsaicin/proc/(init),<?.dm>,4294967295,558979,0.000939,113,4946,2104,257370,23965.237645
/obj/item/reagent_container/food/snacks/fortunecookie/prefilled/Initialize,code/game/objects/items/reagent_containers/food/fortunecookie.dm,122,173364397,0.291085,147,1179349,1030693,1558920,120472.033839
/obj/item/weapon/gun/smartgun/set_bullet_traits,code/modules/projectiles/guns/smartgun.dm,171,37209,0.000062,18,2067,1763,2925,273.112022
/obj/structure/sign/poster/corporate/Initialize,code/game/objects/effects/decals/posters.dm,213,38261,0.000064,1,38261,38261,38261,0.000000
/datum/interior/proc/update_passenger_settings,code/modules/vehicles/interior/interior.dm,138,4769,0.000008,1,4769,4769,4769,0.000000
/obj/structure/reagent_dispensers/initialize_pass_flags,code/game/objects/structures/reagent_dispensers.dm,34,149119,0.000250,142,1050,601,1923,302.316904
/obj/item/weapon/gun/shotgun/double/set_gun_attachment_offsets,code/modules/projectiles/guns/shotguns.dm,652,13936,0.000023,5,2787,2404,3226,368.225135
/obj/item/weapon/gun/rifle/nsg23/proc/(init),<?.dm>,4294967295,28954,0.000049,2,14477,8876,20078,7921.010163
/obj/item/weapon/gun/rifle/sniper/XM43E1/set_bullet_traits,code/modules/projectiles/guns/specialist/sniper.dm,461,8656,0.000015,2,4328,3787,4869,765.089537
/obj/structure/pipes/standard/manifold/fourway/create_valid_directions,code/game/objects/structures/pipes/standard/manifolds.dm,135,1550,0.000003,6,258,230,320,44.009090
/obj/structure/machinery/body_scanconsole/power_change,code/game/machinery/medical_pod/bodyscanner.dm,127,82863,0.000139,10,8286,7434,9107,585.566867
/datum/controller/subsystem/mapping/proc/manage_z_level,code/controllers/subsystem/mapping.dm,418,33574,0.000056,11,3052,1573,4248,896.025111
/obj/item/reagent_container/glass/bottle/update_icon,code/game/objects/items/reagent_containers/glass/bottle.dm,37,689095,0.001157,16,43068,33302,69149,9525.173290
/datum/mob_hud/medical/basic/proc/check_sensors,code/datums/mob_hud.dm,138,2726,0.000005,1,2726,2726,2726,0.000000
/obj/item/clothing/under/rank/hydroponics/proc/(init),<?.dm>,4294967295,5009,0.000008,1,5009,5009,5009,0.000000
/obj/structure/largecrate/supply/supplies/flares/proc/(init),<?.dm>,4294967295,3395,0.000006,3,1131,931,1462,288.272441
/obj/effect/spawner/random/proc/spawn_item,code/game/objects/effects/spawners/random.dm,33,60506389,0.101592,158,382951,7173,2943733,408331.594548
/mob/living/carbon/human/restore_blood,code/modules/mob/living/blood.dm,29,2144,0.000004,1,2144,2144,2144,0.000000
/datum/seed/grapes/proc/(init),<?.dm>,4294967295,2856,0.000005,1,2856,2856,2856,0.000000
/datum/equipment_preset/goon/engineer/proc/(init),<?.dm>,4294967295,56261,0.000094,24,2344,1843,3888,660.046408
/datum/entity_meta/proc/on_insert,code/datums/_ndatabase/code/entity/entity_meta.dm,109,982,0.000002,1,982,982,982,0.000000
/datum/controller/subsystem/mapping/proc/request_turf_block_reservation,code/controllers/subsystem/mapping.dm,344,695056738,1.167023,32,21720523,2141216,132100714,25956177.256286
/obj/item/weapon/gun/Destroy,code/modules/projectiles/gun.dm,309,161721049,0.271535,378,427833,173103,801595,140851.398993
/obj/structure/machinery/bot/mulebot/proc/(init),<?.dm>,4294967295,3406,0.000006,1,3406,3406,3406,0.000000
/obj/item/storage/box/rxglasses/proc/(init),<?.dm>,4294967295,6853,0.000012,2,3426,2796,4057,891.661931
/obj/structure/machinery/cm_vending/clothing/medic/delta/proc/(init),<?.dm>,4294967295,7946,0.000013,4,1986,1693,2585,408.516830
/datum/component/shimmy_around/RegisterWithParent,code/datums/components/shimmy_around.dm,56,36959,0.000062,5,7391,6242,7875,662.918547
/obj/structure/machinery/camera/proc/randomCameraWires,code/game/machinery/camera/wires.dm,10,4820959,0.008095,361,13354,11402,26760,1438.001228
/obj/item/weapon/gun/rifle/l64a3/set_gun_attachment_offsets,code/modules/projectiles/guns/rifles.dm,2531,4798,0.000008,2,2399,2294,2504,148.492424
/datum/recipe/tofuburger/proc/(init),<?.dm>,4294967295,561,0.000001,1,561,561,561,0.000000
/datum/chemical_reaction/moonshine/bread/proc/(init),<?.dm>,4294967295,1223,0.000002,1,1223,1223,1223,0.000000
/obj/item/storage/box/guncase/m4a4/fill_preset_inventory,code/modules/cm_marines/equipment/guncases.dm,446,1058315,0.001777,1,1058315,1058315,1058315,0.000000
/obj/item/stock_parts/capacitor/proc/(init),<?.dm>,4294967295,13125,0.000022,10,1312,902,1693,210.461134
/area/proc/add_machine,code/game/area/areas.dm,435,162863525,0.273453,7997,20365,6893,223186,23927.117666
/obj/structure/machinery/vending/cola/Initialize,code/game/machinery/vending/vending_types.dm,146,3785896,0.006357,28,135210,80690,178653,16996.909033
/datum/chemical_reaction/martini/proc/(init),<?.dm>,4294967295,1202,0.000002,1,1202,1202,1202,0.000000
/datum/equipment_preset/cia/uacqs/proc/(init),<?.dm>,4294967295,17964,0.000030,8,2245,2063,2545,184.262235
/obj/structure/machinery/computer/wy_intranet/LateInitialize,code/game/machinery/computer/wy_computer.dm,59,21034494,0.035318,3,7011498,6355350,8208188,1037974.664375
/obj/item/clothing/suit/storage/webbing/proc/(init),<?.dm>,4294967295,16903,0.000028,4,4225,2916,5941,1366.310970
/obj/item/hardpoint/secondary/grenade_launcher/set_bullet_traits,code/modules/vehicles/hardpoints/secondary/grenade_launcher.dm,29,4188,0.000007,2,2094,1934,2254,226.274170
/obj/structure/machinery/door/airlock/almayer/marine/delta/sl/proc/(init),<?.dm>,4294967295,2405,0.000004,1,2405,2405,2405,0.000000
/obj/item/reagent_container/food/snacks/pie/Initialize,code/game/objects/items/reagent_containers/food/snacks.dm,941,234607,0.000394,1,234607,234607,234607,0.000000
/obj/effect/essentials_set/apc/frontalcannon/proc/(init),<?.dm>,4294967295,1343,0.000002,1,1343,1343,1343,0.000000
/mob/living/carbon/human/update_inv_l_hand,code/modules/mob/living/carbon/human/update_icons.dm,709,2725,0.000005,2,1362,1212,1513,212.840316
/obj/structure/closet/secure_closet/personal/Initialize,code/game/objects/structures/crates_lockers/closets/secure/personal.dm,8,10798411,0.018131,23,469496,385379,642048,66256.052439
/datum/holiday/proc/(init),<?.dm>,4294967295,74498,0.000125,66,1128,501,19786,2347.965024
/datum/equipment_preset/twe/royal_marine/team_leader/hunted/proc/(init),<?.dm>,4294967295,22253,0.000037,8,2781,2484,3056,203.840624
/datum/chemical_reaction/bahama_mama/proc/(init),<?.dm>,4294967295,1553,0.000003,1,1553,1553,1553,0.000000
/obj/item/weapon/gun/rifle/l42a/abr40/tactical/handle_starting_attachment,code/modules/projectiles/guns/rifles.dm,2158,649032,0.001090,1,649032,649032,649032,0.000000
/mob/living/carbon/human/update_inv_wear_mask,code/modules/mob/living/carbon/human/update_icons.dm,636,2805,0.000005,2,1402,1362,1443,57.280014
/proc/bitfield_to_list,code/__HELPERS/_lists.dm,104,11668384,0.019592,3430,3401,2554,26759,1105.886912
/turf/closed/wall/proc/update_connections,code/game/turfs/walls/wall_icon.dm,67,1791879564,3.008625,81358,22024,11681,312774,7354.975875
/datum/equipment_preset/upp/soldier/hunted/proc/(init),<?.dm>,4294967295,24906,0.000042,8,3113,2796,3486,242.216550
/datum/equipment_preset/synth/survivor/icc_synth/proc/(init),<?.dm>,4294967295,48431,0.000081,8,6053,5661,6442,327.785426
/obj/item/weapon/gun/rifle/type71/flamer/leader/proc/(init),<?.dm>,4294967295,7735,0.000013,1,7735,7735,7735,0.000000
/obj/structure/machinery/door/airlock/almayer/marine/bravo/spec/proc/(init),<?.dm>,4294967295,2585,0.000004,1,2585,2585,2585,0.000000
/datum/recipe/cake/chocolatecake/proc/(init),<?.dm>,4294967295,1082,0.000002,1,1082,1082,1082,0.000000
/datum/action/item_action/toggle/hudgoggles/New,code/datums/action.dm,359,721087,0.001211,13,55468,47439,71243,7223.980972
/datum/sortInstance/proc/mergeCollapse,code/__HELPERS/sorts/_Main.dm,181,54175306,0.090962,533,101642,521,1284688,173651.549546
